The TAN2000 International Regulatory Corporation,certified,Other,bcorporation.net/directory/the-tan2000-international-holdings-corporation,www.tanrc.org,2016,100.3,61.8,7.1,20.4,0.0
Tofurky,certified,Food & Beverage,bcorporation.net/directory/tofurky,www.tofurky.com,2017,81.6,18.9,24.1,14.0,21.7
Tofurky,certified,Food & Beverage,bcorporation.net/directory/tofurky,www.tofurky.com,2015,82.7,15.9,34.8,6.5,20.3
Little Genius International SpA SB,certified,Education & Training Services,bcorporation.net/directory/little-genius-international-srl-sb,www.littlegenius.school,2016,147.6,61.4,12.0,18.5,26.8
Little Genius International SpA SB,certified,Education & Training Services,bcorporation.net/directory/little-genius-international-srl-sb,www.littlegenius.school,2014,113.7,30.7,13.5,11.9,28.5
Fishpond Inc.,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/fishpond-inc,www.fishpondusa.com,2017,93.2,24.0,29.2,16.8,23.2
Fishpond Inc.,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/fishpond-inc,www.fishpondusa.com,2015,83.8,23.9,26.4,9.6,23.8
Baleco (The Unscented Company),certified,Home & Personal Care,bcorporation.net/directory/baleco,unscentedco.com,2017,89.8,24.6,32.6,10.3,22.3
Baleco (The Unscented Company),certified,Home & Personal Care,bcorporation.net/directory/baleco,unscentedco.com,2015,93.5,25.3,37.7,10.5,19.9
Tricordant,certified,Management and Financial Consulting,bcorporation.net/directory/tricordant,www.tricordant.com,2017,116.2,38.5,12.6,16.8,35.1
Tricordant,certified,Management and Financial Consulting,bcorporation.net/directory/tricordant,www.tricordant.com,2014,87.3,26.2,8.0,11.5,29.5
Asesorias Simplicity SpA,certified,Marketing & Communications Services,bcorporation.net/directory/asesorias-simplicity-spa,simplicity.cl,2020,83.6,27.1,6.0,17.0,31.1
Asesorias Simplicity SpA,certified,Marketing & Communications Services,bcorporation.net/directory/asesorias-simplicity-spa,simplicity.cl,2016,83.2,28.7,10.0,18.3,23.7
Asesorias Simplicity SpA,certified,Marketing & Communications Services,bcorporation.net/directory/asesorias-simplicity-spa,simplicity.cl,2014,82.2,27.6,7.3,12.2,26.4
Insamar,certified,Automotive Sales & Repair,bcorporation.net/directory/insamar,www.insamar.com,2019,86.0,13.6,29.3,14.8,24.9
Insamar,certified,Automotive Sales & Repair,bcorporation.net/directory/insamar,www.insamar.com,2016,87.6,13.4,37.8,13.5,22.9
Insamar,certified,Automotive Sales & Repair,bcorporation.net/directory/insamar,www.insamar.com,2013,83.3,16.5,36.2,5.1,25.5
1000friends & La Casa de Carlota,certified,Marketing & Communications Services,bcorporation.net/directory/1000friends-la-casa-de-carlota,www.1000friends.es,2017,91.9,32.7,5.6,15.6,23.8
1000friends & La Casa de Carlota,certified,Marketing & Communications Services,bcorporation.net/directory/1000friends-la-casa-de-carlota,www.1000friends.es,2015,82.2,21.5,9.1,4.0,0.0
Patients Know Best,certified,IT Software & Services/Web Design,bcorporation.net/directory/patients-know-best,www.patientsknowbest.com,2017,88.6,21.0,7.5,19.2,28.2
Patients Know Best,certified,IT Software & Services/Web Design,bcorporation.net/directory/patients-know-best,www.patientsknowbest.com,2015,83.6,27.9,3.9,12.3,24.0
Indi.us,certified,Marketing & Communications Services,bcorporation.net/directory/indius,www.comunicaindi.us,2017,90.1,40.1,5.1,7.4,
Indi.us,certified,Marketing & Communications Services,bcorporation.net/directory/indius,www.comunicaindi.us,2015,83.6,32.1,9.5,7.4,0.0
Junxion Strategy,certified,Management and Financial Consulting,bcorporation.net/directory/junxion-strategy,www.junxion.com,2017,97.1,38.1,4.8,13.0,22.2
Junxion Strategy,certified,Management and Financial Consulting,bcorporation.net/directory/junxion-strategy,www.junxion.com,2016,84.5,35.5,8.9,6.9,21.2
Inclusio,certified,Real Estate Development,bcorporation.net/directory/inclusio,www.inclusio.be,2017,90.9,14.4,19.9,9.3,18.5
Inclusio,certified,Real Estate Development,bcorporation.net/directory/inclusio,www.inclusio.be,2015,81.6,37.0,34.8,9.7,0.0
Global Prairie,certified,Marketing & Communications Services,bcorporation.net/directory/global-prairie,www.globalprairie.com,2017,116.7,48.5,11.4,15.9,35.9
Global Prairie,certified,Marketing & Communications Services,bcorporation.net/directory/global-prairie,www.globalprairie.com,2015,101.9,46.0,12.8,10.5,29.6
Sustainable Insight Capital Management,certified,Investment Advisor,bcorporation.net/directory/sustainable-insight-capital-management,www.sicm.com,2018,85.5,4.4,6.8,15.7,26.2
Sustainable Insight Capital Management,certified,Investment Advisor,bcorporation.net/directory/sustainable-insight-capital-management,www.sicm.com,2016,99.7,14.2,10.1,11.1,32.9
Ecojun Company,certified,Industrial Manufacturing,bcorporation.net/directory/ecojun-company,ecojun.com,2016,100.1,35.7,32.2,8.1,24.1
Ecojun Company,certified,Industrial Manufacturing,bcorporation.net/directory/ecojun-company,ecojun.com,2014,96.8,25.5,34.0,11.5,25.7
Coffee Collective,certified,Agricultural Services,bcorporation.net/directory/coffee-collective,www.coffeecollective.dk,2019,83.3,20.8,20.7,16.0,23.8
GreenSpark Energy,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/greenspark-energy,www.greensparksolar.com,2017,99.2,17.0,40.9,15.0,26.1
GreenSpark Energy,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/greenspark-energy,www.greensparksolar.com,2015,90.3,20.2,37.7,8.6,23.6
Let Em Have It Salon,certified,Home & Personal Care,bcorporation.net/directory/let-em-have-it-salon,www.letemhaveitsalon.com,2017,80.4,29.0,21.5,9.3,20.6
Pixellu,certified,IT Software & Services/Web Design,bcorporation.net/directory/pixellu,www.pixellu.com,2017,80.1,27.0,9.3,15.2,28.6
Pixellu,certified,IT Software & Services/Web Design,bcorporation.net/directory/pixellu,www.pixellu.com,2015,81.1,34.1,12.4,9.3,25.2
GROSCHE International Inc.,certified,Food & Beverage,bcorporation.net/directory/grosche-international-inc,www.grosche.ca,2017,101.0,20.7,24.4,15.7,26.3
GROSCHE International Inc.,certified,Food & Beverage,bcorporation.net/directory/grosche-international-inc,www.grosche.ca,2015,110.7,23.4,40.7,9.9,30.5
Grady Britton,certified,Marketing & Communications Services,bcorporation.net/directory/grady-britton,www.gradybritton.com,2017,92.5,21.7,12.2,16.6,33.5
Grady Britton,certified,Marketing & Communications Services,bcorporation.net/directory/grady-britton,www.gradybritton.com,2015,81.5,24.4,7.6,10.1,29.2
Kindred Credit Union,certified,Credit Provider,bcorporation.net/directory/kindred-credit-union,www.kindredcu.com,2019,145.1,34.1,6.3,15.9,32.9
Kindred Credit Union,certified,Credit Provider,bcorporation.net/directory/kindred-credit-union,www.kindredcu.com,2016,144.3,38.0,4.8,18.0,34.6
"Dimagi, Inc.",certified,Other,bcorporation.net/directory/dimagi-inc,dimagi.com,2016,124.7,15.1,7.8,22.8,29.4
"Dimagi, Inc.",certified,Other,bcorporation.net/directory/dimagi-inc,dimagi.com,2014,126.2,15.4,10.0,21.7,23.6
"Dimagi, Inc.",certified,Other,bcorporation.net/directory/dimagi-inc,dimagi.com,2012,102.4,14.7,5.0,18.0,27.8
Reserva,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/reserva,www.usereserva.com,2019,80.6,22.3,14.0,15.4,25.9
The Joinery,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/the-joinery,thejoinery.com,2017,91.4,18.7,32.9,11.6,21.8
The Joinery,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/the-joinery,thejoinery.com,2015,81.2,20.5,23.1,7.3,24.5
The Joinery,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/the-joinery,thejoinery.com,2012,92.9,21.0,41.5,5.5,24.7
ProQualitas,certified,Management and Financial Consulting,bcorporation.net/directory/proqualitas,www.proqualitas.com,2016,109.6,33.3,6.5,18.5,31.6
ProQualitas,certified,Management and Financial Consulting,bcorporation.net/directory/proqualitas,www.proqualitas.com,2014,114.4,18.9,6.8,17.0,31.7
Stay True Clothing,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/stay-true-clothing,www.staytrueclothing.com.ar,2017,117.3,75.1,32.7,9.5,
Stay True Clothing,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/stay-true-clothing,www.staytrueclothing.com.ar,2014,107.9,73.1,25.6,9.2,0.0
Wekiwi Srl,certified,Energy Efficiency & Consulting,bcorporation.net/directory/wekiwi-srl,www.wekiwi.it,2017,82.9,27.4,22.1,11.7,21.7
FC BOLA,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/fc-bola,www.fcbola.com,2018,108.3,84.5,7.1,16.7,
FC BOLA,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/fc-bola,www.fcbola.com,2016,101.5,79.9,7.9,13.7,0.0
Fair Game Beverage Company,certified,Growers,bcorporation.net/directory/fair-game-beverage-company,www.fairgamebeverage.com,2018,93.8,47.3,24.0,11.5,10.9
Fair Game Beverage Company,certified,Growers,bcorporation.net/directory/fair-game-beverage-company,www.fairgamebeverage.com,2016,114.9,61.0,24.1,14.9,14.9
"Northeast Green Building Consulting, LLC",certified,Design/Build,bcorporation.net/directory/northeast-green-building-consulting-llc,www.ngbc.us,2016,144.7,52.3,59.0,10.2,23.2
"Northeast Green Building Consulting, LLC",certified,Design/Build,bcorporation.net/directory/northeast-green-building-consulting-llc,www.ngbc.us,2014,136.1,35.6,64.6,7.8,28.1
Opaline SA,certified,Agricultural Services,bcorporation.net/directory/opaline-sa,www.opaline-factory.ch,2017,129.6,63.6,28.9,10.4,21.0
Opaline SA,certified,Agricultural Services,bcorporation.net/directory/opaline-sa,www.opaline-factory.ch,2015,123.4,60.1,23.4,9.5,23.7
Pearl Street Communications Inc,certified,Marketing & Communications Services,bcorporation.net/directory/pearl-street-communications-inc,www.pearlstreet.ca,2017,92.1,40.5,5.6,11.1,20.0
Bellroy,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/bellroy,www.bellroy.com,2017,83.6,21.9,30.8,8.0,22.9
Bellroy,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/bellroy,www.bellroy.com,2015,86.2,23.4,36.5,7.0,19.3
The GFB,certified,Food & Beverage,bcorporation.net/directory/the-gfb,www.theglutenfreebar.com,2017,82.1,23.2,25.5,12.9,20.5
The GFB,certified,Food & Beverage,bcorporation.net/directory/the-gfb,www.theglutenfreebar.com,2014,80.0,24.9,32.3,6.7,16.1
Little Sun,certified,Electronics,bcorporation.net/directory/little-sun,www.littlesun.com,2017,109.8,31.3,19.3,7.1,17.8
Little Sun,certified,Electronics,bcorporation.net/directory/little-sun,www.littlesun.com,2015,117.3,44.7,20.3,7.1,16.5
BWD Strategic,certified,Marketing & Communications Services,bcorporation.net/directory/bwd-creative,bwdstrategic.com,2017,80.9,24.9,9.3,9.5,30.5
BWD Strategic,certified,Marketing & Communications Services,bcorporation.net/directory/bwd-creative,bwdstrategic.com,2014,85.6,33.4,13.8,8.0,28.7
Obvious Ventures,certified,Other,bcorporation.net/directory/obvious-ventures,www.obvious.com,2017,83.9,14.1,9.1,13.1,31.1
BIRDEO,certified,HR Consulting & Recruiting,bcorporation.net/directory/birdeo,www.birdeo.com,2018,91.6,27.7,7.8,16.3,31.6
BIRDEO,certified,HR Consulting & Recruiting,bcorporation.net/directory/birdeo,www.birdeo.com,2016,80.6,19.1,11.8,11.0,32.4
Future Superannuation Group,certified,Other,bcorporation.net/directory/future-superannuation-holdings-pty-ltd,www.myfuturesuper.com.au,2018,129.7,24.8,6.7,21.9,25.6
Future Superannuation Group,certified,Other,bcorporation.net/directory/future-superannuation-holdings-pty-ltd,www.myfuturesuper.com.au,2016,117.6,24.6,5.7,14.5,29.8
Etiko Pty Ltd,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/etiko-pty-ltd,www.etiko.com.au,2016,95.3,45.6,23.0,7.0,19.7
Zue Botanicals,certified,Home & Personal Care,bcorporation.net/directory/zue-beauty,www.zuebotanicals.com,2018,109.8,45.7,24.5,11.4,28.0
Zue Botanicals,certified,Home & Personal Care,bcorporation.net/directory/zue-beauty,www.zuebotanicals.com,2015,97.9,41.5,28.3,7.5,20.6
Colectando Sol,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/colectando-sol,www.colectandosol.co,2018,82.3,32.9,35.6,13.8,
Colectando Sol,certified,Renewable Energy Generation & Installation,bcorporation.net/directory/colectando-sol,www.colectandosol.co,2015,84.7,39.2,35.6,9.9,0.0
Schuttelaar & Partners,certified,Marketing & Communications Services,bcorporation.net/directory/schuttelaar-partners,www.schuttelaar.nl,2017,111.8,28.1,12.9,11.1,30.0
Schuttelaar & Partners,certified,Marketing & Communications Services,bcorporation.net/directory/schuttelaar-partners,www.schuttelaar.nl,2015,91.5,25.9,13.4,9.6,21.8
Sarona Asset Management Inc,certified,Equity Investor - Emerging Markets,bcorporation.net/directory/sarona-asset-management-inc,saronafund.com,2019,139.0,17.7,12.3,23.3,37.1
Sarona Asset Management Inc,certified,Equity Investor - Emerging Markets,bcorporation.net/directory/sarona-asset-management-inc,saronafund.com,2016,121.8,14.9,12.8,20.3,34.8
Sarona Asset Management Inc,certified,Equity Investor - Emerging Markets,bcorporation.net/directory/sarona-asset-management-inc,saronafund.com,2014,118.2,19.7,8.7,21.0,29.0
Sarona Asset Management Inc,certified,Equity Investor - Emerging Markets,bcorporation.net/directory/sarona-asset-management-inc,saronafund.com,2011,89.0,10.8,11.1,20.9,31.5
BeBright,certified,Management and Financial Consulting,bcorporation.net/directory/bebright,www.bebright.eu,2019,98.8,34.3,5.2,20.6,28.8
BeBright,certified,Management and Financial Consulting,bcorporation.net/directory/bebright,www.bebright.eu,2016,102.2,45.1,4.5,11.7,28.1
"Dr. Hauschka Skin Care, Inc.",certified,Home & Personal Care,bcorporation.net/directory/dr-hauschka-skin-care-inc,www.drhauschka.com,2017,80.6,12.9,33.0,13.7,21.0
"Dr. Hauschka Skin Care, Inc.",certified,Home & Personal Care,bcorporation.net/directory/dr-hauschka-skin-care-inc,www.drhauschka.com,2015,86.9,15.7,35.0,8.3,27.9
Angel Oak Creative,certified,Marketing & Communications Services,bcorporation.net/directory/angel-oak-creative-llc,www.angeloakcreative.com,2018,88.3,24.4,3.2,13.7,30.6
Angel Oak Creative,certified,Marketing & Communications Services,bcorporation.net/directory/angel-oak-creative-llc,www.angeloakcreative.com,2015,100.6,41.6,2.3,8.9,26.0
BrandIQ,certified,Marketing & Communications Services,bcorporation.net/directory/brandiq,www.brandiq.biz,2015,80.9,25.5,5.7,9.0,36.7
Loyco,certified,Insurance,bcorporation.net/directory/loyco,www.loyco.ch,2016,81.2,28.7,6.8,11.5,29.9
Loyco,certified,Insurance,bcorporation.net/directory/loyco,www.loyco.ch,2015,92.1,21.1,7.6,11.8,46.9
Twelve Winds Consulting,certified,Management and Financial Consulting,bcorporation.net/directory/twelve-winds-consulting,www.twelvewinds.org.uk,2017,94.6,61.2,16.1,17.3,0.0
Twelve Winds Consulting,certified,Management and Financial Consulting,bcorporation.net/directory/twelve-winds-consulting,www.twelvewinds.org.uk,2015,98.2,32.8,11.6,11.6,0.0
PRANA,certified,Food & Beverage,bcorporation.net/directory/prana-biovegan-inc,www.pranasnacks.com,2017,123.9,27.2,57.8,13.7,25.2
PRANA,certified,Food & Beverage,bcorporation.net/directory/prana-biovegan-inc,www.pranasnacks.com,2015,81.0,21.7,31.7,5.5,22.1
Winderlea Vineyard and Winery,certified,Food & Beverage,bcorporation.net/directory/winderlea-vineyard-and-winery,www.winderlea.com,2017,106.7,46.9,28.0,10.1,21.7
Winderlea Vineyard and Winery,certified,Food & Beverage,bcorporation.net/directory/winderlea-vineyard-and-winery,www.winderlea.com,2015,93.2,39.4,20.9,4.9,27.8
Persephone Brewing Company,certified,Food & Beverage,bcorporation.net/directory/persephone-brewing-company,persephonebrewing.com,2017,122.1,45.5,45.1,12.3,19.2
Persephone Brewing Company,certified,Food & Beverage,bcorporation.net/directory/persephone-brewing-company,persephonebrewing.com,2015,114.0,47.9,38.7,7.4,20.0
Fixit,certified,Management and Financial Consulting,bcorporation.net/directory/fixit,www.somosfixit.com,2018,81.9,27.3,10.6,10.7,
Mud Environmental,certified,Environmental Remediation,bcorporation.net/directory/mud-environmental,www.mudenvironmental.com.au,2018,85.4,32.0,48.6,4.8,
Mud Environmental,certified,Environmental Remediation,bcorporation.net/directory/mud-environmental,www.mudenvironmental.com.au,2016,91.5,30.5,52.9,8.0,0.0
BBK/Door Vriendschap Sterker,certified,Marketing & Communications Services,bcorporation.net/directory/bbkdoor-vriendschap-sterker,www.doorvriendschapsterker.nl,2017,82.4,35.7,4.5,7.9,24.8
BBK/Door Vriendschap Sterker,certified,Marketing & Communications Services,bcorporation.net/directory/bbkdoor-vriendschap-sterker,www.doorvriendschapsterker.nl,2015,93.8,35.7,8.7,8.4,28.1
Ellio Inc,certified,Management and Financial Consulting,bcorporation.net/directory/ellio-inc,ellio.ca,2017,88.1,41.0,3.2,13.2,
Ellio Inc,certified,Management and Financial Consulting,bcorporation.net/directory/ellio-inc,ellio.ca,2015,100.1,43.6,22.1,8.4,0.0
Green Commuter,certified,Transportation & Logistics,bcorporation.net/directory/green-commuter,greencommuter.org,2016,106.4,29.0,38.9,18.8,19.7
Nice and Serious,certified,Film & Music Production,bcorporation.net/directory/nice-and-serious,niceandserious.com,2019,82.9,16.9,7.7,15.5,33.4
ImpactAdvisor LLC,certified,Investment Advisor,bcorporation.net/directory/impactadvisor-llc,ImpactAdvisor.com,2017,96.5,38.8,11.7,12.0,
Collectif Brassicole Ensemble Inc.,certified,Food & Beverage,bcorporation.net/directory/brasserie-newdeal-brewing-co,www.brasserie-newdeal.com,2016,98.9,25.8,37.1,14.2,21.8
"Imajine That, LLC",certified,Education & Training Services,bcorporation.net/directory/imajine-llc,www.imajinethat.com,2017,166.3,67.7,8.1,16.7,23.0
"Imajine That, LLC",certified,Education & Training Services,bcorporation.net/directory/imajine-llc,www.imajinethat.com,2015,163.5,63.7,6.2,11.7,24.0
